0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.572373401307293580e-03,-2.873681287925141520e-03,3.013078866178489157e-04,-1.878754403298772663e-22,-9.600327385944871504e-19
-6.444825509363957141e-07,7.534859224995181862e-03,-8.124268442414310509e-03,5.622896931476873555e-04,-6.444825509363961376e-07,2.711952427144072964e-05
-4.283219991828926045e-06,1.473799573646259256e-02,-1.535326008085969446e-02,5.391479160190302882e-04,-4.232321440171905302e-06,4.446519648066007231e-05
-1.460299043958510361e-05,2.405773149001726174e-02,-2.423773976543664582e-02,5.628696807562433898e-05,-1.421784073546088219e-05,4.017468705029119671e-05
-3.638402648694250442e-05,3.538972261742671238e-02,-3.451295551944930096e-02,-1.009195393095899205e-03,-3.487601077698338029e-05,1.993745526461209697e-06
-7.533204688200717709e-05,4.864478321399595684e-02,-4.595844790609707187e-02,-2.741534251751344062e-03,-7.106966864189095327e-05,-7.756250882014483167e-05
-1.379599019938006666e-04,6.374530230640491901e-02,-5.838719488803428836e-02,-5.196575167898072334e-03,-1.280847368078288494e-04,-2.037703987534212420e-04
-2.315016686987920905e-04,8.062240567913395162e-02,-7.163709144433572096e-02,-8.409780141268355033e-03,-2.115109046884800404e-04,-3.799515436768812469e-04
-3.638491696862577399e-04,9.921370519631048102e-02,-8.556428485267977835e-02,-1.240227642873364781e-02,-3.271541514002043499e-04,-6.081194116027636553e-04
-5.435050136505929254e-04,1.194615084112332776e-01,-1.000379748031579447e-01,-1.718541950741564114e-02,-4.809726725934170802e-04,-8.893525762940281696e-04
-7.795489981731289209e-04,1.413113912053392540e-01,-1.149363795612370481e-01,-2.276417893432884990e-02,-6.790311631449670159e-04,-1.224106401008825517e-03
-1.081616452317808730e-03,1.647110579594201762e-01,-1.301436360917414825e-01,-2.913960286046475903e-02,-9.274705068299151766e-04,-1.612435820720448370e-03
-1.459888233973970304e-03,1.896094309223281815e-01,-1.455474550023003466e-01,-3.631055622521022624e-02,-1.232491246991935857e-03,-2.054158726087675167e-03
-1.925092852498839742e-03,2.159559235253479537e-01,-1.610373913747493724e-01,-4.427488591872298651e-02,-1.600350033293911414e-03,-2.548969616753816309e-03
