0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.269033010446662626e-05,9.073450721338582677e-06,-2.842789619688425870e-04,4.126877156435308867e-04,-3.354745825607392525e-05,-1.374822043960270365e-04
2.179029005375022229e-04,5.343858316410798884e-06,-7.826033850992017557e-04,1.140588901028511239e-03,-9.816102580519978494e-05,-2.028737154534892119e-04
4.354397829980842603e-04,-2.733013126057698335e-05,-1.442676910166434999e-03,2.125849936840740369e-03,-1.915881029231034397e-04,-2.586130594249254691e-04
7.250896694348334635e-04,-1.011593580016385320e-04,-2.224337513657499623e-03,3.318413829587210217e-03,-3.117647974214704000e-04,-2.938594936511952724e-04
1.086626899664551449e-03,-2.252109778066180572e-04,-3.097198455739037012e-03,4.680291603935547891e-03,-4.567996895494242076e-04,-3.158609688304516838e-04
1.519814051083595444e-03,-4.061743575697429436e-04,-4.038270933063838053e-03,6.181255538348171680e-03,-6.249552413803954442e-04,-3.261475044131564730e-04
2.024403005135174977e-03,-6.489092972643998669e-04,-5.030278034078375544e-03,7.797516305586798917e-03,-8.146328180144980736e-04,-3.270195808550820310e-04
2.600136081032967082e-03,-9.568793932947219829e-04,-6.060316323732477077e-03,9.510171997439979125e-03,-1.024359130034353804e-03,-3.200030334476289631e-04
3.246746951278575016e-03,-1.332482803462086644e-03,-7.118834632539874745e-03,1.130414849619050012e-02,-1.252774251662673024e-03,-3.063839787894764139e-04
3.963961486114386812e-03,-1.777307557678946964e-03,-8.198844675415572700e-03,1.316734335950681123e-02,-1.498620869359836060e-03,-2.871665616159233578e-04
4.751498525823705590e-03,-2.292327704683763418e-03,-9.295313908885166274e-03,1.508997324409160935e-02,-1.760734623338825128e-03,-2.631604747915499559e-04
5.609070601054521980e-03,-2.878054092938970437e-03,-1.040469805805602221e-02,1.706406630127877203e-02,-2.038035399329265075e-03,-2.350169973293065164e-04
6.536384606608495323e-03,-3.534650109579718855e-03,-1.152458159336670895e-02,1.908306976643565911e-02,-2.329519463173937086e-03,-2.032652528625405032e-04
7.533142433596458701e-03,-4.262020428292869964e-03,-1.265340138145320571e-02,2.114154568229852441e-02,-2.634252345654521186e-03,-1.683380961041762935e-04
8.599041562983428949e-03,-5.059878955118004076e-03,-1.379023447109769748e-02,2.323493493758719067e-02,-2.951362398973188597e-03,-1.305927638560098699e-04
9.733775623201426294e-03,-5.927800752580003954e-03,-1.493463530371099551e-02,2.535937403753287314e-02,-3.280034956512641910e-03,-9.032674768013221897e-05
1.093703491428950000e-02,-6.865261628041865148e-03,-1.608651100463099129e-02,2.751155264974633474e-02,-3.619507035958940359e-03,-4.779016636433666915e-05
1.220850690097147022e-02,-7.871668229488842927e-03,-1.724602600302623315e-02,2.968860267442515258e-02,-3.969062532841284748e-03,-3.195381369770262546e-06
1.354787667703683841e-02,-8.946380841171977863e-03,-1.841352922993265070e-02,3.188801170119467260e-02,-4.328027857460875656e-03,4.327550657127231042e-05
1.495482740332887070e-02,-1.008873056951764026e-02,-1.958949868818175843e-02,3.410755533958949315e-02,-4.695767973260828697e-03,9.146480383112375121e-05
1.642904072155187273e-02,-1.129803222232880246e-02,-2.077449937969197066e-02,3.634524416600062868e-02,-5.071682799099641592e-03,1.412346412611708560e-04
1.797019714599173285e-02,-1.257359388544363604e-02,-2.196915149507665602e-02,3.859928199880736932e-02,-5.455203941747932724e-03,1.924633764435001277e-04
1.957797643510735333e-02,-1.391472397045952041e-02,-2.317410647994661704e-02,4.086803296141599401e-02,-5.845791728321191039e-03,2.450427594887412690e-04
2.125205794480379898e-02,-1.532073632928524637e-02,-2.439002913958912208e-02,4.314999537029022558e-02,-6.242932511359263609e-03,2.988756914564422748e-04
2.299212096504789013e-02,-1.679095389411431466e-02,-2.561758436590516608e-02,4.544378093075968073e-02,-6.646136221922039310e-03,3.538744432835660026e-04
2.479784504133890344e-02,-1.832471119562871162e-02,-2.685742739614650071e-02,4.774809806746897756e-02,-7.054934148436189240e-03,4.099592330939636690e-04
2.666891028240467310e-02,-1.992135603067623703e-02,-2.811019676416114804e-02,5.006173848197690429e-02,-7.468876921138168506e-03,4.670570829053543997e-04
2.860499765535911079e-02,-2.158025048778283023e-02,-2.937650929854547163e-02,5.238356623513114319e-02,-7.887532683846357195e-03,5.251008936210847062e-04
3.060578926943216885e-02,-2.330077149039464640e-02,-3.065695667144285874e-02,5.471250881024310175e-02,-8.310485436487744654e-03,5.840286909926861378e-04
3.267096864926829353e-02,-2.508231098039835974e-02,-3.195210311685687393e-02,5.704754973543085805e-02,-8.737333533325458354e-03,6.437830058958696070e-04
3.480022099868415597e-02,-2.692427583569979507e-02,-3.326248402607932808e-02,5.938772243801265088e-02,-9.167688323202957679e-03,7.043103604939692950e-04
3.699323345568072963e-02,-2.882608759348888328e-02,-3.458860519620468588e-02,6.173210507686779924e-02,-9.601172919356203844e-03,7.655608382224145291e-04
3.924969533941816136e-02,-3.078718203376944185e-02,-3.593094256036747508e-02,6.407981615513635987e-02,-1.003742108746171272e-02,8.274877204426001227e-04
4.156929838978332126e-02,-3.280700866461754711e-02,-3.728994226889064539e-02,6.643001075928332833e-02,-1.047607624159909746e-02,8.900471764131051913e-04
4.395173700010904239e-02,-3.488503014055127638e-02,-3.866602102174215155e-02,6.878187730432665237e-02,-1.091679053872283804e-02,9.531979961648824910e-04
4.639670844354015777e-02,-3.702072163765225687e-02,-4.005956657670240589e-02,7.113463469117130289e-02,-1.135922406306962180e-02,1.016901358141065592e-03
4.890391309348354754e-02,-3.921357020313950142e-02,-4.147093837609659717e-02,7.348752980224303177e-02,-1.180304409268316014e-02,1.081120625222845369e-03
5.147305463852707569e-02,-4.146307409254479381e-02,-4.290046824911600276e-02,7.583983527731534557e-02,-1.224792444092570945e-02,1.145821164127345171e-03
5.410384029216523671e-02,-4.376874210415745980e-02,-4.434846115762273305e-02,7.819084752360756785e-02,-1.269354486647123262e-02,1.210970184221748765e-03
5.679598099762620672e-02,-4.613009291774832626e-02,-4.581519596166061525e-02,8.053988492369894281e-02,-1.313959054584523320e-02,1.276536592619736694e-03
5.954919162805635130e-02,-4.854665444255887308e-02,-4.730092618726496750e-02,8.288628621217053460e-02,-1.358575160309598816e-02,1.342490863065271597e-03
6.236319118228275671e-02,-5.101796317800480485e-02,-4.880588078402656182e-02,8.522940899762913858e-02,-1.403172269165605703e-02,1.408804916606429692e-03
6.523770297634225168e-02,-5.354356358938178878e-02,-5.033026486356732138e-02,8.756862841125320762e-02,-1.447720262388556799e-02,1.475452012450306771e-03
6.817245483093603564e-02,-5.612300749998686694e-02,-5.187426041289532747e-02,8.990333586651343134e-02,-1.492189404418381264e-02,1.542406647693751569e-03
7.116717925494202290e-02,-5.875585350041589994e-02,-5.343802697873099861e-02,9.223293791747945447e-02,-1.536550314191640829e-02,1.609644464862880530e-03
7.422161362509276106e-02,-6.144166637531332797e-02,-5.502170232049390791e-02,9.455685520529870380e-02,-1.580773940073481112e-02,1.677142166381749046e-03
7.733550036190374455e-02,-6.418001654749572182e-02,-5.662540303083355570e-02,9.687452148415345854e-02,-1.624831538116602511e-02,1.744877435238576446e-03
8.050858710191644008e-02,-6.697047953911466900e-02,-5.824922512347160269e-02,9.918538271937037132e-02,-1.668694653362542968e-02,1.812828861235339390e-03
8.374062686630109886e-02,-6.981263544934393495e-02,-5.989324458877100243e-02,1.014888962514497589e-01,-1.712335103925703705e-02,1.880975872300168737e-03
