0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.430933503268233950e-04,-7.184203219812853800e-04,7.532697165446222893e-05,-4.696886008246931657e-23,-2.400081846486217876e-19
-4.107163409375148719e-08,1.929280050980470510e-03,-2.155260965943856140e-03,2.259671407470037463e-04,-4.107163409375161292e-08,1.377421638236901346e-08
-2.875014091662521620e-07,3.858558853825272417e-03,-4.310517718888799005e-03,4.518624455950239101e-04,-2.875014091662523209e-07,9.641946850428354169e-08
-1.026789857113855848e-06,6.430921781112073493e-03,-7.184164220637988610e-03,7.528980854129493916e-04,-1.026789857113856060e-06,3.443541129673653829e-07
-2.669646052263113003e-06,9.646343832365820298e-03,-1.077611854552909532e-02,1.128879401285803798e-03,-2.669646052263093097e-06,8.953118774743476826e-07
-5.749969364016756263e-06,1.350476788341348905e-02,-1.508619431108474893e-02,1.579498105261229780e-03,-5.749969364016403050e-06,1.928322410031183523e-06
-1.092480590881306506e-05,1.800608478909080865e-02,-2.011403634786646313e-02,2.104287892577294018e-03,-1.092480590880944823e-05,3.663666198325302324e-06
-1.897426279752680050e-05,2.315010871617064619e-02,-2.585904100959257948e-02,2.702569506039390231e-03,-1.897426279750557724e-05,6.362787382266441473e-06
-3.080135899455271154e-05,2.893654775776124261e-02,-3.232026127667907839e-02,3.373385374998161441e-03,-3.080135899444736097e-05,1.032814391821993520e-05
-4.743178749629210777e-05,3.536496991718929284e-02,-3.949629691682677440e-02,4.115424029011219981e-03,-4.743178749585163031e-05,1.590297062008942018e-05
-7.001355972409900119e-05,4.243476460038088371e-02,-4.738517011976178112e-02,4.926934592463247733e-03,-7.001355972251395183e-05,2.347092689535142367e-05
-9.981649968233226224e-05,5.014509982282499417e-02,-5.598418722544643705e-02,5.805631804905109911e-03,-9.981649967729608894e-05,3.345559764542278564e-05
-1.382315527808652153e-04,5.849487542168103904e-02,-6.528978742027205517e-02,6.748592185405969529e-03,-1.382315527664312047e-04,4.631981298178803827e-05
-1.867698725417477979e-04,6.748267266605738335e-02,-7.529737958605794979e-02,7.752142169130069385e-03,-1.867698725038008031e-04,6.256475033622803871e-05
-2.470616480302649455e-04,7.710670077849834936e-02,-8.600116885132715050e-02,8.811739290054973819e-03,-2.470616479375506436e-04,8.272878146872966374e-05
-3.208546361399056460e-04,8.736474101649131796e-02,-9.739397480870787271e-02,9.921847762136929219e-03,-3.208546359272032317e-04,1.073860270860183019e-04
-4.100123662090228677e-04,9.825408911090571795e-02,-1.094670438170987081e-01,1.107581011610923524e-02,-4.100123657470255110e-04,1.371445835823292033e-04
-5.165119902386047530e-04,1.097714970133288614e-01,-1.222098582875646017e-01,1.226571687067063397e-02,-5.165119892821600856e-04,1.726443901066167241e-04
-6.424417605563493422e-04,1.219131150587636908e-01,-1.356099463368012625e-01,1.348227654131129230e-02,-6.424417586586403557e-04,2.145547100235248848e-04
-7.899981283820067205e-04,1.346744357944175408e-01,-1.496526956541158193e-01,1.471468859960184394e-02,-7.899981247567098262e-04,2.635712090830694219e-04
-9.614824714971742514e-04,1.480502408476556120e-01,-1.643211758340662465e-01,1.595052226885188690e-02,-9.614824648032653694e-04,3.204126233571460199e-04
-1.159297477011043617e-03,1.620345522933978322e-01,-1.795959737394163536e-01,1.717560425411743252e-02,-1.159297465025355351e-03,3.858170232048669518e-04
-1.385943225687314697e-03,1.766205900193448253e-01,-1.954550466377043827e-01,1.837391862959138547e-02,-1.385943204817771625e-03,4.605376949719294636e-04
-1.644013046804824931e-03,1.918007365628742189e-01,-2.118735978600432557e-01,1.952752211898771406e-02,-1.644013011382097246e-03,5.453386793714350058e-04
-1.936189236098665627e-03,2.075665107945568466e-01,-2.288239795280803124e-01,2.061647788231678671e-02,-1.936189177365373959e-03,6.409900238592781876e-04
-2.265238752703118731e-03,2.239085516418023725e-01,-2.462756264590334476e-01,2.161881064923515394e-02,-2.265238657397329429e-03,7.482628249023695827e-04
-2.634009032682305303e-03,2.408166127791151745e-01,-2.641950246781175071e-01,2.251048560780806798e-02,-2.634008881085525468e-03,8.679241537461134491e-04
-3.045424075035026937e-03,2.582795688623621966e-01,-2.825457170493388959e-01,2.326541287258589510e-02,-3.045423838323976437e-03,1.000731974897908641e-03
-3.502480969340396235e-03,2.762854334643812804e-01,-3.012883474072822754e-01,2.385547863527529011e-02,-3.502480606046237156e-03,1.147430178809010848e-03
-4.008247040981798189e-03,2.948213883969227900e-01,-3.203807432833698510e-01,2.425060327662700507e-02,-4.008246492320104853e-03,1.308743858005622079e-03
-4.565857789008215956e-03,3.138738236049622987e-01,-3.397780359389256377e-01,2.441882583353996439e-02,-4.565856972797590826e-03,1.485374958263920714e-03
