0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.218142521241626862e-05,9.073450721338538632e-06,-2.842789619688425870e-04,2.437826732818481929e-04,8.593787161546155606e-05,3.142283796565558957e-05
1.858270628748511400e-04,9.216551710787345436e-06,-7.965652173014578074e-04,6.741254952495326011e-04,2.503093863744710918e-04,7.654953545834858797e-05
3.702372690476822309e-04,-1.349126401436584879e-05,-1.493096194685394288e-03,1.245725980662287097e-03,4.862223917481642570e-04,1.348467776342864618e-04
6.147282472175538692e-04,-6.977853012498859322e-05,-2.339894408795674743e-03,1.923839405635336623e-03,7.873497804152676874e-04,2.024389528400779323e-04
9.186306446089624860e-04,-1.679072769462957475e-04,-3.310534293562608643e-03,2.681530168705965542e-03,1.147886008765040648e-03,2.772499195270898076e-04
1.281287634376380947e-03,-3.142253527788408155e-04,-4.384446332834197879e-03,3.497991632743538328e-03,1.562505994495411426e-03,3.574394032052298151e-04
1.702053004114952332e-03,-5.135965034137676558e-04,-5.545595656688866865e-03,4.357128647373366762e-03,2.026326872677247041e-03,4.416538090819139553e-04
2.180289277273780076e-03,-7.697327175028457341e-04,-6.781461379005256779e-03,5.246492134297584507e-03,2.534872476097126213e-03,5.288352490113720295e-04
2.715365945270156820e-03,-1.085451751897792590e-03,-8.082245806959858364e-03,6.156446917103041393e-03,3.084040467182819038e-03,6.181752587906451596e-04
3.306657829544484492e-03,-1.462876533254903882e-03,-9.440262306800808328e-03,7.079530363320520048e-03,3.670071978910759321e-03,7.090522538268157404e-04
3.953543583096434319e-03,-1.903589630499345244e-03,-1.084946123315589511e-02,8.009955937427846312e-03,4.289523614653825180e-03,8.009902079329597096e-04
4.655404329930921264e-03,-2.408752936647434208e-03,-1.230506276177182473e-02,8.943229582653396473e-03,4.939241649429333691e-03,8.936248481462680422e-04
5.411622436679069253e-03,-2.979200424477464453e-03,-1.380327244683387730e-02,9.875853198010445255e-03,5.616338277120828254e-03,9.866780140939160858e-04
6.221580408368041631e-03,-3.615510056860163010e-03,-1.534106081043899381e-02,1.080509553727482253e-02,6.318169753312187151e-03,1.079937715502392792e-03
7.084659899576300698e-03,-4.318059558673264728e-03,-1.691599249515799569e-02,1.172881524484598904e-02,7.042316290671470254e-03,1.173242760852127951e-03
8.000240832160911836e-03,-5.087069692466160420e-03,-1.852609378448556374e-02,1.264532421901784498e-02,7.786563572054094017e-03,1.266470878727521095e-03
8.967700611072305927e-03,-5.922637856587632116e-03,-2.016974982772343217e-02,1.355328216171844402e-02,8.548885755107784451e-03,1.359529551619682820e-03
9.986413430262516128e-03,-6.824764187199814335e-03,-2.184562486527392988e-02,1.445161524419204431e-02,9.327429850765647096e-03,1.452348944135501124e-03
1.105574966124096142e-02,-7.793371852505238603e-03,-2.355260026638715184e-02,1.533945341863142929e-02,1.012050136639506236e-02,1.544876451218111851e-03
1.217507531738078706e-02,-8.828322845951849795e-03,-2.528972636453566750e-02,1.621608214452226540e-02,1.092655111240294942e-02,1.637072498394457482e-03
1.334375158760239127e-02,-9.929430289930721298e-03,-2.705618498332911653e-02,1.708090525677515362e-02,1.174416307871558977e-02,1.728907309670609698e-03
1.456113443354813825e-02,-1.109646803301382254e-02,-2.885126024827504299e-02,1.793341644416107314e-02,1.257204329472220300e-02,1.820358423056950151e-03
1.582657424481065736e-02,-1.232917814698683383e-02,-3.067431582319458255e-02,1.877317738016374624e-02,1.340900959298666970e-02,1.911408783590506141e-03
1.713941554718769952e-02,-1.362727679312394219e-02,-3.252477713065963366e-02,1.959980099210389265e-02,1.425398220329572065e-02,2.002045282292944268e-03
1.849899675931205439e-02,-1.499045882128199024e-02,-3.440211744124663240e-02,2.041293869765796465e-02,1.510597510943761067e-02,2.092257639347611890e-03
1.990464999334879900e-02,-1.641840138346111616e-02,-3.630584696822315716e-02,2.121227070342701984e-02,1.596408810651071472e-02,2.182037552863839731e-03
2.135570089576752095e-02,-1.791076678007215081e-02,-3.823550429915042320e-02,2.199749866560336137e-02,1.682749950156769286e-02,2.271378052453029012e-03
2.285146852448685997e-02,-1.946720470807724451e-02,-4.019064964668304235e-02,2.276834017164701407e-02,1.769545940503019360e-02,2.360273010651536916e-03
2.439126525895578268e-02,-2.108735404218686077e-02,-4.217085951754665635e-02,2.352452462475326800e-02,1.856728356458448720e-02,2.448716775905967168e-03
2.597439673998216958e-02,-2.277084425089483111e-02,-4.417572248898898879e-02,2.426579020791596805e-02,1.944234769721281397e-02,2.536703899095658129e-03
2.760016183634706605e-02,-2.451729652637225920e-02,-4.620483585189899545e-02,2.499188167787345927e-02,2.032008227865093192e-02,2.624228931953266879e-03
2.926785263545363461e-02,-2.632632468961881161e-02,-4.825780293389028003e-02,2.570254879604310858e-02,2.119996775291088306e-02,2.711286280681496092e-03
3.097675445545509249e-02,-2.819753591862421416e-02,-5.033423095752222187e-02,2.639754524747976033e-02,2.208153012759013489e-02,2.797870101880449434e-03
3.272614587648708245e-02,-3.013053133672431022e-02,-5.243372932124982372e-02,2.707662793285276273e-02,2.296433692352341238e-02,2.883974230849674098e-03
3.451529878879799201e-02,-3.212490649014920763e-02,-5.455590821579046901e-02,2.773955654468398049e-02,2.384799344994031206e-02,2.969592134608107711e-03
3.634347845572702407e-02,-3.418025173741726791e-02,-5.670037750802753990e-02,2.838609335937258837e-02,2.473213937868746701e-02,3.054716883735830030e-03
