7.600000000000000089e-01,-1.320000000000000062e+00,2.439999999999999947e+00,7.199999999999999734e-01,-1.590000000000000080e+00,1.399999999999999911e+00
5.958400000000000363e-01,-1.330000000000000071e+00,1.679580000000000073e+00,1.226469999999999949e+00,-1.607099999999999973e+00,9.701600000000000223e-01
5.204400000000000137e-01,-1.214439999999999964e+00,1.669019999999999948e+00,1.119050000000000100e+00,-1.570389999999999953e+00,1.050319999999999920e+00
